   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144043   27.989355   27.834663   27.679968   27.525269   27.370565   27.215860   27.061150   26.906437   26.751719   26.596998   26.442270   26.287537   26.132793   25.978045   25.823286   25.668522   25.513748   25.358969   25.204182   25.049387   24.894585   24.739775   24.584957   24.430132   24.275299   24.120459   23.965611   23.810755   23.655891   23.501020   23.346142   23.191256   23.036362   22.881460   22.726551   22.571634   22.416708   22.261766   22.106812   21.951841   21.796856   21.641855   21.486837   21.331806   21.176760   21.021698   20.866621   20.711529   20.556421   20.401297   20.246155   20.090998   19.935823   19.780632   19.625422   19.470196   19.314949   19.159683   19.004398   18.849094   18.693769   18.538424   18.383057   18.227667   18.072254   17.916819   17.761358   17.605873   17.450363   17.294827   17.139261   16.983667   16.828043   16.672390   16.516705   16.360985   16.205231   16.049440   15.893612   15.737746   15.581839   15.425889   15.269894   15.113853   14.957762   14.801621   14.645427   14.489177   14.332867   14.176496   14.020059   13.863554   13.706978   13.550324   13.393592   13.236773   13.079867   12.922866   12.765767   12.608563   12.451251   12.293820   12.136267   11.978582   11.820759   11.662788   11.504661   11.346368   11.187899   11.029243   10.870387   10.711320   10.552029   10.392497   10.232711   10.072652    9.912303    9.751644    9.590654    9.429314    9.267598    9.105482    8.942937    8.779933    8.616436    8.452411    8.287820    8.122619    7.956763    7.790202    7.622882    7.454742    7.285717    7.115735    6.944716    6.772574    6.599207    6.424508    6.248353    6.070605    5.891106    5.709680    5.526121    5.340194    5.151624    4.960089    4.765201    4.566494    4.363394    4.155182    3.940931    3.719408    3.488908    3.246923    2.989463    2.709405    2.391932    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144043   27.989355   27.834663   27.679968   27.525269   27.370565   27.215860   27.061150   26.906437   26.751719   26.596998   26.442270   26.287537   26.132793   25.978045   25.823286   25.668522   25.513748   25.358969   25.204182   25.049387   24.894585   24.739775   24.584957   24.430132   24.275299   24.120459   23.965611   23.810755   23.655891   23.501020   23.346142   23.191256   23.036362   22.881460   22.726551   22.571634   22.416708   22.261766   22.106812   21.951841   21.796856   21.641855   21.486837   21.331806   21.176760   21.021698   20.866621   20.711529   20.556421   20.401297   20.246155   20.090998   19.935823   19.780632   19.625422   19.470196   19.314949   19.159683   19.004398   18.849094   18.693769   18.538424   18.383057   18.227667   18.072254   17.916819   17.761358   17.605873   17.450363   17.294827   17.139261   16.983667   16.828043   16.672390   16.516705   16.360985   16.205231   16.049440   15.893612   15.737746   15.581839   15.425889   15.269894   15.113853   14.957762   14.801621   14.645427   14.489177   14.332867   14.176496   14.020059   13.863554   13.706978   13.550324   13.393592   13.236773   13.079867   12.922866   12.765767   12.608563   12.451251   12.293820   12.136267   11.978582   11.820759   11.662788   11.504661   11.346368   11.187899   11.029243   10.870387   10.711320   10.552029   10.392497   10.232711   10.072652    9.912303    9.751644    9.590654    9.429314    9.267598    9.105482    8.942937    8.779933    8.616436    8.452411    8.287820    8.122619    7.956763    7.790202    7.622882    7.454742    7.285717    7.115735    6.944716    6.772574    6.599207    6.424508    6.248353    6.070605    5.891106    5.709680    5.526121    5.340194    5.151624    4.960089    4.765201    4.566494    4.363394    4.155182    3.940931    3.719408    3.488908    3.246923    2.989463    2.709405    2.391932    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144043   27.989355   27.834663   27.679968   27.525269   27.370567   27.215860   27.061152   26.906437   26.751720   26.596998   26.442272   26.287537   26.132795   25.978045   25.823288   25.668522   25.513750   25.358971   25.204184   25.049389   24.894587   24.739777   24.584959   24.430134   24.275301   24.120461   23.965612   23.810757   23.655893   23.501022   23.346144   23.191257   23.036364   22.881462   22.726553   22.571636   22.416710   22.261768   22.106813   21.951843   21.796858   21.641857   21.486841   21.331808   21.176762   21.021700   20.866625   20.711533   20.556425   20.401300   20.246159   20.091002   19.935827   19.780636   19.625427   19.470200   19.314955   19.159689   19.004404   18.849100   18.693777   18.538431   18.383066   18.227676   18.072266   17.916830   17.761372   17.605886   17.450377   17.294840   17.139277   16.983685   16.828062   16.672409   16.516726   16.361006   16.205254   16.049465   15.893639   15.737774   15.581869   15.425920   15.269928   15.113888   14.957801   14.801661   14.645471   14.489223   14.332916   14.176548   14.020115   13.863614   13.707041   13.550392   13.393663   13.236851   13.079948   12.922954   12.765860   12.608663   12.451356   12.293933   12.136387   11.978710   11.820894   11.662933   11.504816   11.346533   11.188074   11.029430   10.870587   10.711535   10.552257   10.392741   10.232971   10.072931    9.912601    9.751964    9.590997    9.429681    9.267992    9.105904    8.943389    8.780417    8.616956    8.452971    8.288421    8.123265    7.957460    7.790954    7.623693    7.455619    7.286667    7.116765    6.945836    6.773791    6.600534    6.425958    6.249941    6.072349    5.893029    5.711807    5.528484    5.342832    5.154586    4.963437    4.769016    4.570883    4.368504    4.161218    3.948198    3.728384    3.500391    3.262397    3.012058    2.746818    2.466392    2.185905    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144043   27.989355   27.834663   27.679968   27.525270   27.370567   27.215862   27.061152   26.906439   26.751720   26.597000   26.442272   26.287539   26.132795   25.978046   25.823288   25.668524   25.513752   25.358973   25.204185   25.049393   24.894590   24.739780   24.584963   24.430138   24.275305   24.120464   23.965616   23.810760   23.655897   23.501026   23.346148   23.191261   23.036367   22.881466   22.726557   22.571640   22.416714   22.261772   22.106817   21.951847   21.796862   21.641861   21.486845   21.331814   21.176767   21.021708   20.866631   20.711538   20.556431   20.401308   20.246168   20.091011   19.935837   19.780647   19.625439   19.470213   19.314966   19.159702   19.004419   18.849117   18.693794   18.538450   18.383085   18.227697   18.072287   17.916853   17.761395   17.605913   17.450405   17.294870   17.139309   16.983719   16.828098   16.672447   16.516766   16.361050   16.205299   16.049515   15.893691   15.737830   15.581928   15.425984   15.269995   15.113960   14.957877   14.801744   14.645557   14.489315   14.333014   14.176653   14.020227   13.863732   13.707168   13.550527   13.393807   13.237003   13.080112   12.923126   12.766045   12.608859   12.451566   12.294156   12.136625   11.978964   11.821166   11.663222   11.505124   11.346862   11.188426   11.029805   10.870988   10.711962   10.552713   10.393229   10.233493   10.073488    9.913198    9.752602    9.591680    9.430412    9.268775    9.106743    8.944289    8.781384    8.617993    8.454084    8.289618    8.124555    7.958849    7.792452    7.625311    7.457368    7.288559    7.118816    6.948062    6.776213    6.603174    6.428842    6.253099    6.075817    5.896848    5.716029    5.533171    5.348059    5.160449    4.970053    4.776539    4.579515    4.378515    4.172986    3.962258    3.745535    3.521872    3.290214    3.049554    2.799417    2.540912    2.277228    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144043   27.989355   27.834663   27.679970   27.525270   27.370569   27.215862   27.061153   26.906439   26.751722   26.597000   26.442274   26.287539   26.132797   25.978046   25.823290   25.668526   25.513754   25.358974   25.204189   25.049395   24.894594   24.739784   24.584967   24.430141   24.275311   24.120470   23.965622   23.810766   23.655903   23.501032   23.346153   23.191267   23.036373   22.881472   22.726562   22.571646   22.416719   22.261778   22.106823   21.951853   21.796867   21.641867   21.486851   21.331821   21.176777   21.021717   20.866640   20.711550   20.556444   20.401321   20.246181   20.091026   19.935854   19.780663   19.625456   19.470230   19.314987   19.159723   19.004442   18.849142   18.693821   18.538477   18.383114   18.227728   18.072321   17.916887   17.761433   17.605951   17.450447   17.294914   17.139357   16.983768   16.828154   16.672504   16.516827   16.361115   16.205370   16.049587   15.893770   15.737913   15.582018   15.426079   15.270097   15.114068   14.957993   14.801867   14.645687   14.489454   14.333162   14.176810   14.020394   13.863912   13.707357   13.550730   13.394022   13.237232   13.080355   12.923387   12.766321   12.609155   12.451880   12.294492   12.136982   11.979345   11.821572   11.663655   11.505586   11.347354   11.188951   11.030366   10.871586   10.712601   10.553396   10.393958   10.234272   10.074321    9.914087    9.753553    9.592699    9.431503    9.269944    9.107996    8.945633    8.782825    8.619541    8.455748    8.291407    8.126479    7.960921    7.794687    7.627723    7.459974    7.291379    7.121872    6.951379    6.779819    6.607101    6.433129    6.257790    6.080964    5.902513    5.722284    5.540106    5.355782    5.169092    4.979784    4.787569    4.592119    4.393055    4.189947    3.982312    3.769623    3.551345    3.327032    3.096527    2.860381    2.620612    2.382094    2.157242    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144043   27.989355   27.834665   27.679970   27.525272   27.370569   27.215864   27.061153   26.906441   26.751722   26.597002   26.442274   26.287540   26.132797   25.978048   25.823292   25.668528   25.513756   25.358976   25.204191   25.049398   24.894596   24.739788   24.584970   24.430147   24.275314   24.120476   23.965630   23.810774   23.655910   23.501040   23.346161   23.191275   23.036381   22.881479   22.726570   22.571653   22.416727   22.261787   22.106831   21.951860   21.796875   21.641876   21.486862   21.331833   21.176788   21.021730   20.866655   20.711565   20.556459   20.401339   20.246201   20.091045   19.935873   19.780685   19.625479   19.470257   19.315014   19.159752   19.004473   18.849173   18.693855   18.538515   18.383152   18.227770   18.072363   17.916935   17.761482   17.606005   17.450502   17.294975   17.139420   16.983837   16.828224   16.672583   16.516909   16.361202   16.205462   16.049686   15.893874   15.738026   15.582136   15.426206   15.270230   15.114211   14.958145   14.802029   14.645861   14.489637   14.333359   14.177019   14.020617   13.864148   13.707610   13.550998   13.394308   13.237536   13.080679   12.923731   12.766689   12.609546   12.452297   12.294936   12.137457   11.979850   11.822110   11.664229   11.506198   11.348008   11.189649   11.031110   10.872380   10.713449   10.554301   10.394925   10.235305   10.075424    9.915268    9.754816    9.594050    9.432950    9.271494    9.109657    8.947413    8.784735    8.621591    8.457949    8.293774    8.129025    7.963664    7.797642    7.630912    7.463419    7.295105    7.125908    6.955756    6.784575    6.612278    6.438776    6.263964    6.087730    5.909950    5.730485    5.549181    5.365866    5.180348    4.992416    4.801831    4.608333    4.411635    4.211433    4.007417    3.799296    3.586853    3.370041    3.149138    2.924966    2.699060    2.473295    2.246871    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144043   27.989357   27.834665   27.679972   27.525272   27.370571   27.215864   27.061155   26.906441   26.751724   26.597002   26.442276   26.287540   26.132799   25.978050   25.823294   25.668530   25.513758   25.358978   25.204193   25.049400   24.894600   24.739790   24.584974   24.430151   24.275320   24.120481   23.965635   23.810781   23.655920   23.501049   23.346170   23.191284   23.036390   22.881489   22.726580   22.571663   22.416737   22.261797   22.106842   21.951872   21.796888   21.641890   21.486876   21.331848   21.176805   21.021746   20.866673   20.711584   20.556479   20.401360   20.246223   20.091070   19.935900   19.780712   19.625509   19.470287   19.315046   19.159788   19.004509   18.849213   18.693895   18.538559   18.383200   18.227821   18.072418   17.916992   17.761543   17.606071   17.450575   17.295052   17.139502   16.983923   16.828316   16.672678   16.517010   16.361309   16.205576   16.049809   15.894005   15.738164   15.582284   15.426362   15.270398   15.114389   14.958334   14.802231   14.646075   14.489867   14.333602   14.177279   14.020893   13.864443   13.707923   13.551332   13.394663   13.237915   13.081081   12.924160   12.767145   12.610033   12.452815   12.295488   12.138044   11.980477   11.822780   11.664943   11.506959   11.348819   11.190514   11.032033   10.873365   10.714500   10.555425   10.396125   10.236587   10.076795    9.916733    9.756383    9.595727    9.434745    9.273416    9.111715    8.949620    8.787102    8.624130    8.460676    8.296704    8.132178    7.967057    7.801299    7.634855    7.467677    7.299708    7.130890    6.961157    6.790439    6.618657    6.445725    6.271553    6.096037    5.919067    5.740520    5.560262    5.378147    5.194016    5.007697    4.819004    4.627742    4.433715    4.236731    4.036624    3.833288    3.626728    3.417139    3.205017    2.991283    2.777366    2.565154    2.356949    2.157868    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298727   28.144045   27.989357   27.834667   27.679972   27.525274   27.370571   27.215866   27.061155   26.906443   26.751724   26.597004   26.442276   26.287542   26.132801   25.978052   25.823296   25.668531   25.513760   25.358980   25.204195   25.049402   24.894602   24.739794   24.584978   24.430157   24.275326   24.120487   23.965643   23.810789   23.655928   23.501059   23.346182   23.191296   23.036402   22.881500   22.726591   22.571674   22.416748   22.261808   22.106853   21.951885   21.796902   21.641905   21.486893   21.331865   21.176825   21.021767   20.866693   20.711607   20.556503   20.401384   20.246250   20.091099   19.935930   19.780746   19.625544   19.470324   19.315086   19.159830   19.004555   18.849260   18.693947   18.538612   18.383257   18.227880   18.072483   17.917063   17.761618   17.606152   17.450659   17.295141   17.139595   16.984024   16.828423   16.672792   16.517132   16.361439   16.205713   16.049955   15.894160   15.738330   15.582459   15.426550   15.270597   15.114602   14.958560   14.802471   14.646332   14.490139   14.333893   14.177588   14.021222   13.864792   13.708296   13.551727   13.395085   13.238364   13.081561   12.924670   12.767690   12.610612   12.453433   12.296146   12.138745   11.981224   11.823576   11.665792   11.507864   11.349784   11.191544   11.033132   10.874537   10.715752   10.556761   10.397552   10.238111   10.078424    9.918475    9.758246    9.597720    9.436877    9.275699    9.114161    8.952241    8.789912    8.627147    8.463914    8.300183    8.135918    7.971081    7.805632    7.639527    7.472718    7.305154    7.136781    6.967538    6.797360    6.626176    6.453911    6.280479    6.105793    5.929756    5.752260    5.573195    5.392440    5.209868    5.025346    4.838739    4.649914    4.458750    4.265148    4.069057    3.870502    3.669629    3.466767    3.262506    3.057782    2.853965    2.653004    2.457903    2.274522    2.116270    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453407   28.298729   28.144045   27.989359   27.834667   27.679974   27.525274   27.370573   27.215866   27.061157   26.906443   26.751726   26.597004   26.442278   26.287544   26.132803   25.978054   25.823298   25.668533   25.513762   25.358982   25.204197   25.049404   24.894604   24.739796   24.584982   24.430161   24.275331   24.120493   23.965651   23.810797   23.655937   23.501070   23.346193   23.191309   23.036415   22.881514   22.726604   22.571688   22.416761   22.261822   22.106867   21.951900   21.796919   21.641924   21.486914   21.331886   21.176847   21.021791   20.866720   20.711634   20.556532   20.401415   20.246283   20.091133   19.935966   19.780783   19.625584   19.470366   19.315130   19.159878   19.004606   18.849316   18.694006   18.538675   18.383324   18.227951   18.072557   17.917141   17.761703   17.606241   17.450756   17.295244   17.139706   16.984140   16.828547   16.672924   16.517273   16.361588   16.205873   16.050123   15.894341   15.738521   15.582664   15.426765   15.270828   15.114847   14.958821   14.802749   14.646627   14.490455   14.334228   14.177945   14.021602   13.865197   13.708726   13.552186   13.395574   13.238885   13.082115   12.925261   12.768318   12.611282   12.454146   12.296906   12.139556   11.982088   11.824496   11.666773   11.508910   11.350900   11.192734   11.034401   10.875893   10.717197   10.558305   10.399200   10.239872   10.080305    9.920485    9.760396    9.600019    9.439338    9.278333    9.116982    8.955262    8.793151    8.630620    8.467643    8.304187    8.140221    7.975708    7.810614    7.644894    7.478506    7.311403    7.143535    6.974847    6.805281    6.634772    6.463255    6.290656    6.116897    5.941895    5.765565    5.587814    5.408546    5.227666    5.045078    4.860690    4.674423    4.486217    4.296051    4.103952    3.910032    3.714516    3.517792    3.320458    3.123372    2.927707    2.734994    2.547136    2.366045    2.190558    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
   30.000000   29.845358   29.690712   29.536062   29.381409   29.226751   29.072090   28.917425   28.762756   28.608084   28.453409   28.298729   28.144047   27.989359   27.834669   27.679974   27.525276   27.370573   27.215868   27.061157   26.906445   26.751726   26.597006   26.442280   26.287546   26.132805   25.978056   25.823299   25.668535   25.513763   25.358986   25.204199   25.049408   24.894608   24.739801   24.584986   24.430166   24.275337   24.120502   23.965658   23.810806   23.655947   23.501080   23.346205   23.191320   23.036428   22.881529   22.726620   22.571703   22.416777   22.261837   22.106884   21.951918   21.796938   21.641945   21.486935   21.331911   21.176872   21.021818   20.866749   20.711664   20.556564   20.401449   20.246317   20.091171   19.936007   19.780827   19.625629   19.470415   19.315184   19.159933   19.004665   18.849379   18.694071   18.538746   18.383398   18.228031   18.072643   17.917233   17.761801   17.606346   17.450865   17.295361   17.139830   16.984272   16.828688   16.673075   16.517431   16.361757   16.206053   16.050316   15.894544   15.738737   15.582893   15.427011   15.271089   15.115126   14.959117   14.803064   14.646963   14.490811   14.334608   14.178349   14.022032   13.865654   13.709213   13.552705   13.396127   13.239473   13.082742   12.925929   12.769030   12.612040   12.454954   12.297767   12.140472   11.983064   11.825537   11.667882   11.510093   11.352161   11.194078   11.035836   10.877423   10.718832   10.560049   10.401063   10.241860   10.082430    9.922755    9.762822    9.602613    9.442113    9.281302    9.120161    8.958669    8.796801    8.634534    8.471840    8.308694    8.145061    7.980913    7.816212    7.650921    7.485002    7.318411    7.151102    6.983028    6.814137    6.644372    6.473675    6.301985    6.129236    5.955360    5.780286    5.603944    5.426260    5.247169    5.066604    4.884515    4.700865    4.515644    4.328883    4.140666    3.951153    3.760609    3.569426    3.378158    3.187540    2.998497    2.812126    2.629603    2.451964    2.279917    2.116947    2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000   -2.000000  -10.000000
